Model,Norm,Dataset,Batch Size,Trace,Eigen Mean,Eigen Variance,Max Eigen,Test Accuracy,Class Similarity,Mom & WD,Train Accuracy,SkipInit,Success,P Grouping,Gen. Ratio
VGG,GroupNorm,CIFAR-100,256,8.36784809447553e-06,0.0149492614357275,0.58932408240769,2.5433426,52.66666666666666,0.5046426,True,99.96375644329896,False,True,64.0,0.5268576186063999
VGG,GroupNorm,CIFAR-100,256,8.16083380420911e-06,0.012861583625899,0.466084112055559,2.8934465,50.8,0.5529652,True,99.96778350515464,False,True,0.25,0.5081637125362551
VGG,GroupNorm,CIFAR-100,256,7.835366645687127e-06,0.0120610862817781,0.3889937011127015,2.8599339,50.93333333333333,0.54214424,True,99.9597293814433,False,True,0.125,0.5095385276502028
VGG,GroupNorm,CIFAR-100,256,7.281540177745581e-06,0.0173615736984785,0.7975824414863982,2.4166045,51.22222222222222,0.5190926,True,99.95570231958764,True,True,0.0625,0.5124492253423399
VGG,GroupNorm,CIFAR-100,256,6.925452329054024e-06,0.0114719311832874,0.4334650149734734,2.310786,51.08888888888889,0.533275,True,99.96375644329896,True,True,0.125,0.5110741203274741
VGG,GroupNorm,CIFAR-100,256,1.5418430569417313e-05,0.0313982637747796,1.932491873184352,3.0283733,49.44444444444444,0.610951,True,99.9597293814433,True,True,0.5,0.4946436404981244
VGG,GroupNorm,CIFAR-100,256,6.930632523489662e-05,0.012480339754586,0.1351760965441844,29.104864000000003,37.766666666666666,0.70307195,True,99.84697164948452,True,True,1.0,0.37824548950014797
VGG,GroupNorm,CIFAR-100,256,6.5719480151875965e-06,0.0169374461289791,0.7760550965585464,2.6421015,50.833333333333336,0.5209882,True,99.96778350515464,True,True,0.03125,0.5084971532925127
VGG,GroupNorm,CIFAR-100,256,6.2442908340784675e-06,0.0145237579336082,0.6781414271934374,2.0897076,50.888888888888886,0.50816846,True,99.96778350515464,True,True,8.0,0.5090528878862749
VGG,GroupNorm,CIFAR-100,256,8.417236611235222e-06,0.0136542132435308,0.4159363353883745,3.40714,50.55555555555556,0.50973016,True,99.9597293814433,True,True,1e-07,0.5057592279250486
VGG,GroupNorm,CIFAR-100,256,6.1029604010624616e-06,0.0079844210933879,0.1848319812003087,4.1339424,52.31111111111111,0.4929011,True,99.96778350515464,True,True,32.0,0.52327969348659
VGG,GroupNorm,CIFAR-100,256,6.890708874681749e-06,0.0076993224875278,0.1959319875732564,3.6324754,50.94444444444444,0.5038115,True,99.96375644329896,True,True,16.0,0.509629152175178
VGG,GroupNorm,CIFAR-100,256,7.412081762076581e-06,0.0167030000615545,0.6681853209270444,2.8929777,53.24444444444445,0.500189,True,99.96778350515464,True,True,64.0,0.5326160346617969
VGG,GroupNorm,CIFAR-100,256,8.102881572906234e-06,0.0115087396028143,0.316531471310943,3.4543345,51.2,0.5548377,True,99.9597293814433,True,True,0.25,0.5122062686326646
VGG,GroupNorm,CIFAR-100,16,0.0003395683040452714,0.1113018675625951,4.318785691995528,29.922035,48.81111111111111,0.57385993,True,72.09907170294494,True,True,32.0,0.6770005488034235
VGG,GroupNorm,CIFAR-100,16,0.00035535576784450186,0.094246864049548,2.694082342315651,35.76855,49.12222222222222,0.5832343,True,71.07074263764405,True,True,8.0,0.6911736165847189
VGG,GroupNorm,CIFAR-100,16,0.0001705874664502615,0.0249269114607718,0.2757109595918879,28.05358,10.911111111111111,0.92989236,True,12.576024327784893,True,True,1.0,0.8676121186410718
VGG,GroupNorm,CIFAR-100,16,0.0003668662688787067,0.1362861592811223,7.247116024627307,25.277849,45.58888888888889,0.6826543,True,64.79273367477593,True,True,0.5,0.7036111351269753
VGG,GroupNorm,CIFAR-100,16,0.00036733432200956255,0.0995096786169335,3.0060580295661588,34.645178,47.81111111111111,0.6251982,True,69.2141485275288,True,True,0.25,0.6907707763261006
VGG,GroupNorm,CIFAR-100,16,0.00034242223013663164,0.1038439674966398,3.601250604494941,33.086363,49.12222222222222,0.5740496,True,72.32714468629962,True,True,16.0,0.6791671707113176
VGG,GroupNorm,CIFAR-100,16,0.00035532970103831674,0.0786611254692414,1.6680543865611934,41.909944,48.58888888888889,0.60934114,True,69.84635083226632,True,True,0.125,0.6956539362460535
VGG,GroupNorm,CIFAR-100,16,0.0003579515488132156,0.13592264555663,7.168152033173722,25.450899000000003,49.766666666666666,0.57691294,True,74.16373239436619,True,True,64.0,0.6710377843719091
VGG,GroupNorm,CIFAR-100,16,0.00034236294155975895,0.0998244015116279,3.195869315796648,34.167913,49.266666666666666,0.58164,True,71.11875800256082,True,True,0.03125,0.6927380068264506
VGG,GroupNorm,CIFAR-100,16,0.0003510035201335643,0.0999494767282218,3.2575403317995155,32.311315,48.833333333333336,0.5866725,True,69.25416133162612,True,True,1e-07,0.7051321161697867
VGG,GroupNorm,CIFAR-100,16,0.00035170175789481705,0.1005983180856756,3.2638707615810927,32.97132,47.46666666666667,0.5958657,True,70.64260563380282,True,True,0.0625,0.6719268951194185
VGG,GroupNorm,CIFAR-100,256,6.542814809085489e-06,0.0087749540390562,0.218820995573004,3.6301587,52.67777777777778,0.48737043,True,99.96375644329896,False,True,32.0,0.5269687700027305
VGG,GroupNorm,CIFAR-100,16,0.00012644919904395024,0.006026094297812,0.630523127179313,111.34435,2.888888888888889,0.99278706,False,3.721190781049936,False,True,1.0,0.7763345280764635
VGG,GroupNorm,CIFAR-100,16,0.0011411563032809162,0.0678922821613987,1.035432203024172,171.68653999999998,25.03333333333333,0.7748485,False,28.93725992317541,False,True,0.5,0.8650899705014751
VGG,GroupNorm,CIFAR-100,16,0.001288771914739638,0.0681352154966428,2.3553685822588744,213.21131,31.155555555555555,0.72898287,False,36.10755441741357,False,True,0.25,0.8628542159180458
VGG,GroupNorm,CIFAR-100,16,0.001338436998756483,0.0579680660271169,1.261255873488317,229.5414,33.644444444444446,0.7122168,False,39.100512163892446,False,True,0.125,0.86046045390458
VGG,GroupNorm,CIFAR-100,16,0.001308412592897792,0.0490681986906822,0.7032167661068282,252.00854,34.15555555555556,0.6994908,False,40.16885403329065,False,True,0.0625,0.8502994764861486
VGG,GroupNorm,CIFAR-100,16,0.0013222962904760622,0.0552194326067129,1.1450381084032992,243.88535,34.51111111111111,0.7005016,False,40.30089628681178,False,True,0.03125,0.8563360691907158
VGG,GroupNorm,CIFAR-100,16,0.0013241846795249048,0.069779417988134,3.7897508210360606,225.91627,35.044444444444444,0.69496876,False,41.26120358514725,False,True,1e-07,0.849331609344022
VGG,GroupNorm,CIFAR-100,16,0.0013280138755544888,0.0575215648438681,1.6196806337177667,249.1116,34.53333333333333,0.6948738,False,41.71334827144686,False,True,8.0,0.827872486011191
VGG,GroupNorm,CIFAR-100,16,0.001304264409202552,0.0549952457984275,1.2614398343038489,231.79735,34.58888888888889,0.6922405,False,40.8690781049936,False,True,16.0,0.846333964275613
VGG,GroupNorm,CIFAR-100,16,0.0012673360627475012,0.0527567786769128,1.567824616743258,245.8875,34.1,0.70056605,False,40.705025608194624,False,True,32.0,0.8377343949670697
VGG,GroupNorm,CIFAR-100,16,0.0013467182739736517,0.0795201370346083,1.667930694963999,176.38810999999998,33.022222222222226,0.7029133,False,39.80473751600512,False,True,64.0,0.829605325470223
VGG,GroupNorm,CIFAR-100,256,0.0006359379287584066,0.5275530481565672,233.05842440035173,8.674572,34.888888888888886,0.6607763,False,99.94764819587628,False,True,0.5,0.34907163418706993
VGG,GroupNorm,CIFAR-100,256,0.0003153225147190147,0.0641765092482979,1.2167972048217883,30.258615,6.388888888888889,0.92823184,False,8.444748711340207,False,True,1.0,0.7565516875960366
VGG,GroupNorm,CIFAR-100,256,0.00040346178807746714,0.4648773296311073,241.3908754183264,7.764255299999999,41.077777777777776,0.64384824,False,99.95167525773196,False,True,0.0625,0.41097638105470496
VGG,GroupNorm,CIFAR-100,256,0.0003363392445517644,0.4258654197498587,224.1493966222265,6.817868,42.24444444444445,0.62033933,False,99.9597293814433,False,True,16.0,0.422614633971656
VGG,GroupNorm,CIFAR-100,256,0.00029424902554441284,0.3517599203733752,152.37364676470784,6.159846,40.922222222222224,0.59997046,False,99.97583762886596,False,True,32.0,0.4093211239113117
VGG,GroupNorm,CIFAR-100,256,0.00029013200291188993,0.2567905637694327,56.429261514640245,7.758344399999999,39.93333333333333,0.60740256,False,99.97583762886596,False,True,64.0,0.3994298450549156
VGG,GroupNorm,CIFAR-100,256,0.000375188018962111,0.3925526449232498,162.91216204550383,8.181281,42.68888888888889,0.6235476,False,99.95167525773196,False,True,8.0,0.4270952815829528
VGG,GroupNorm,CIFAR-100,256,0.0004096385620918168,0.4072265002633232,164.50556591387084,8.892241,41.78888888888889,0.63401675,False,99.94764819587628,False,True,1e-07,0.41810777585272935
VGG,GroupNorm,CIFAR-100,256,0.00041178113236054376,0.4652461739433269,245.43752186039205,7.296797,40.766666666666666,0.6381527,False,99.97181056701032,False,True,0.125,0.4077816179926149
VGG,GroupNorm,CIFAR-100,256,0.00044198414894605013,0.5343792705026896,343.2749072795586,6.920014999999999,40.25555555555555,0.64624584,False,99.96778350515464,False,True,0.25,0.40268528664016895
VGG,GroupNorm,CIFAR-100,256,0.00040223449700550566,0.4091021531795912,174.31124486169128,8.403694999999999,42.65555555555556,0.6343893,False,99.9597293814433,False,True,0.03125,0.42672740131961795
VGG,GroupNorm,CIFAR-100,256,0.0004355406796415897,0.4183295039625928,169.41495514694796,7.8992927,39.855555555555554,0.64607745,False,99.97181056701032,True,True,0.25,0.39866793778672927
VGG,GroupNorm,CIFAR-100,256,0.00039680889080556057,0.4587868902258011,251.111230571284,7.268825,41.96666666666667,0.6398636,False,99.97181056701032,True,True,0.125,0.41978500167841554
VGG,GroupNorm,CIFAR-100,256,0.0003827511063182152,0.445635382290404,232.4667155872067,7.311668,41.37777777777778,0.6307443,False,99.96375644329896,True,True,0.03125,0.41392779993464845
VGG,GroupNorm,CIFAR-100,256,0.0003340843133040877,0.0307750847044711,0.444578739836046,59.363848,6.844444444444444,0.9318961,False,9.012564432989691,True,True,1.0,0.7594336212888491
VGG,GroupNorm,CIFAR-100,256,0.0004160407950939551,0.4259041061749826,185.03078280704955,8.421460999999999,41.766666666666666,0.64095247,False,99.95570231958764,True,True,0.0625,0.4178517653062594
VGG,GroupNorm,CIFAR-100,256,0.0006379579283341073,0.5521003103655389,260.15365313199493,8.930529,35.63333333333333,0.65985924,False,99.94362113402062,True,True,0.5,0.35653434335294276
VGG,GroupNorm,CIFAR-100,256,0.00034047849441365554,0.4410200173328191,253.52630780354457,6.3572276,40.94444444444444,0.62131613,False,99.97181056701032,True,True,16.0,0.40955989705717794
VGG,GroupNorm,CIFAR-100,256,0.0003512975726917791,0.425638176089282,221.2576082306353,7.034536,42.44444444444444,0.620321,False,99.96375644329896,True,True,8.0,0.424598333982373
VGG,GroupNorm,CIFAR-100,256,0.00028778713803943065,0.2289900836646727,42.943152955342086,8.206505,40.48888888888889,0.60207754,False,99.97583762886596,True,True,64.0,0.404986743288846
VGG,GroupNorm,CIFAR-100,256,0.0003044646101730959,0.3810510844067633,185.72994546803895,6.118513399999999,41.48888888888889,0.60629696,False,99.97583762886596,True,True,32.0,0.41498916010992065
VGG,GroupNorm,CIFAR-100,256,0.00043289135533912664,0.3894849720508648,137.8829383640977,9.730604,41.1,0.6338987,False,99.94764819587628,True,True,1e-07,0.4112152786171885
VGG,GroupNorm,CIFAR-100,16,0.00015326733617360835,0.0042627948520781,0.6771739898897011,120.16198,3.5444444444444443,0.9918172,False,3.6331626120358513,True,True,1.0,0.9755810083210964
VGG,GroupNorm,CIFAR-100,16,0.0013127120373442258,0.0642191468295046,1.704452105470296,211.98525,31.444444444444443,0.7318121,False,36.56370038412292,True,True,0.25,0.8599907589795968
VGG,GroupNorm,CIFAR-100,16,0.0011419390806999736,0.066494048130833,0.8666885539344168,165.87377999999998,24.944444444444443,0.77510333,False,28.813220230473757,True,True,0.5,0.8657291425573607
VGG,GroupNorm,CIFAR-100,16,0.001278653732588151,0.0587788139303217,3.0785031504640314,243.93018,33.855555555555554,0.70646393,False,39.53665172855314,True,True,0.125,0.856308110964927
VGG,GroupNorm,CIFAR-100,16,0.00128089057712088,0.0526746997661948,0.9575703944097864,239.22832,33.8,0.70604855,False,39.928777208706784,True,True,0.0625,0.8465072652570398
VGG,GroupNorm,CIFAR-100,16,0.0012873631444674692,0.0511756297419104,0.7946678473112254,242.97704,33.37777777777778,0.69953966,False,39.460627400768246,True,True,0.03125,0.8458501543522838
VGG,GroupNorm,CIFAR-100,16,0.001349956665047167,0.0546060272214056,1.1294522079570868,240.82396,33.63333333333333,0.70152,False,40.45294494238156,True,True,1e-07,0.8314186613913617
VGG,GroupNorm,CIFAR-100,16,0.0012879924597658775,0.0551031326134369,2.465743454718538,243.58855,35.03333333333333,0.6907042,False,41.32922535211268,True,True,16.0,0.8476648917287893
VGG,GroupNorm,CIFAR-100,16,0.0012925926000635123,0.0575788859762415,1.7202025060491306,231.05465,34.13333333333333,0.69847137,False,39.99279769526248,True,True,8.0,0.8534870101717525
VGG,GroupNorm,CIFAR-100,16,0.0013026420033704195,0.0657185766999542,1.1829941984336672,194.65944,31.988888888888887,0.7083041,False,38.90044814340589,True,True,64.0,0.8223270017600403
VGG,GroupNorm,CIFAR-100,16,0.0012911715577704416,0.0497696019740745,1.2086582084809907,242.04264,34.388888888888886,0.69216853,False,40.821062740076826,True,True,32.0,0.84243002461391
ViT,GroupNorm,CIFAR-10,16,8.222034828378888e-05,0.0263877322439247,0.4311374693515692,26.667751000000003,62.58888888888889,0.81623,True,68.07778489116517,True,True,64.0,0.9193731698078708
ViT,GroupNorm,CIFAR-10,16,8.846487275059759e-05,0.0318497363113642,0.575205311539058,25.70905,62.78888888888889,0.8320909,True,67.85771446862996,True,True,16.0,0.9253021470081438
ViT,GroupNorm,CIFAR-10,16,8.67513022395553e-05,0.0380181857787049,0.8153912821851135,25.198599,61.98888888888889,0.8324645,True,67.6576504481434,True,True,0.25,0.9162140346035313
ViT,GroupNorm,CIFAR-10,16,8.359053175519477e-05,0.0292387211127744,0.4832804086023737,27.783325,62.888888888888886,0.8270145,True,67.68165813060179,True,True,0.5,0.9291865865274083
ViT,GroupNorm,CIFAR-10,16,8.102237341956194e-05,0.0325236634843397,0.6785707658703669,25.40444,62.66666666666666,0.82594246,True,68.00576184379001,True,True,1.0,0.9214905467953243
ViT,GroupNorm,CIFAR-10,16,8.083476859399818e-05,0.0276044407194061,0.516306960122786,27.84558,62.44444444444444,0.8092312,True,67.34154929577464,True,True,0.0625,0.927279593318809
ViT,GroupNorm,CIFAR-10,16,9.088156794961289e-05,0.0308673475225679,0.5272973446245763,25.829870000000003,62.15555555555556,0.827078,True,67.90572983354673,True,True,1e-07,0.9153212211681366
ViT,GroupNorm,CIFAR-10,16,8.097112920283023e-05,0.028495649763716,0.5293280902883005,28.07488,63.03333333333333,0.80919003,True,68.36987836107555,True,True,0.125,0.9219459628177366
ViT,GroupNorm,CIFAR-10,16,8.04509030383699e-05,0.0275918316478814,0.43817217051768,26.93373,63.72222222222222,0.82360256,True,67.91373239436619,True,True,0.03125,0.9382818463311011
ViT,GroupNorm,CIFAR-10,16,7.448430652339002e-05,0.0283211196036306,0.5278356109697896,25.030279,61.73333333333333,0.8323732,True,67.09346991037133,True,True,8.0,0.9201094147582696
ViT,GroupNorm,CIFAR-10,16,8.130961173504771e-05,0.0330292526430241,0.6811085972624749,24.089266,62.144444444444446,0.82116264,True,67.64964788732394,True,True,32.0,0.9186218463095497
ViT,GroupNorm,CIFAR-10,256,0.0001611660907761346,0.0619635580936699,1.7640698780508566,26.31245,57.1,0.7276107,True,92.57409793814432,True,True,1.0,0.6168032016704368
ViT,GroupNorm,CIFAR-10,256,0.00016112052720536238,0.0666896018115402,2.202528870794471,21.808110000000003,58.1,0.7465105,True,92.4855025773196,True,True,0.5,0.6282065662283375
ViT,GroupNorm,CIFAR-10,256,0.00015217194680880377,0.0591031420275212,1.6463569132940254,23.223953,59.05555555555556,0.81701946,True,90.4075386597938,True,True,1e-07,0.6532149467953478
ViT,GroupNorm,CIFAR-10,256,0.00014952266160561954,0.0603656578684649,1.863759140967504,19.414411,59.03333333333333,0.7685394,True,94.128543814433,True,True,0.03125,0.6271565557171785
ViT,GroupNorm,CIFAR-10,256,0.0001536719720138448,0.0688440402822783,2.461934316664978,19.406637,58.86666666666667,0.67179346,True,97.90190077319588,True,True,0.0625,0.6012821630811841
ViT,GroupNorm,CIFAR-10,256,0.00015059280927591054,0.0668367114932427,2.1760934655152173,20.771053,59.46666666666667,0.7920416,True,92.13917525773196,True,True,0.125,0.6454004662004662
ViT,GroupNorm,CIFAR-10,256,0.00014407794281705348,0.0638792587239933,2.07753761923106,20.709556000000003,59.66666666666666,0.76242185,True,90.76997422680412,True,True,0.25,0.6573392487429753
ViT,GroupNorm,CIFAR-10,256,0.00015250659336273113,0.0538015730657061,1.3161146062341549,25.394466,59.28888888888889,0.71885496,True,91.1887886597938,True,True,8.0,0.650177393079354
ViT,GroupNorm,CIFAR-10,256,0.000154958060284783,0.0571297864544214,1.4054806555747872,23.599643,58.04444444444445,0.7571475,True,90.40351159793816,True,True,16.0,0.6420596215619602
ViT,GroupNorm,CIFAR-10,256,0.00014107344981558256,0.0832574452227584,4.158511023373899,16.058940000000003,59.93333333333333,0.7132107,True,95.93669458762886,True,True,32.0,0.6247175138871398
ViT,GroupNorm,CIFAR-10,256,0.00014769587625197773,0.0511018496618915,1.2183901684729834,25.064153,57.94444444444444,0.7995346,True,86.79123711340206,True,True,64.0,0.6676301245566278
ViT,GroupNorm,CIFAR-10,16,0.0007478183783261829,0.03463523842314,0.8632751308846086,197.88378,63.55555555555556,0.5687188,False,69.96638924455826,True,True,1e-07,0.9083726663870779
ViT,GroupNorm,CIFAR-10,16,0.0007242044078477958,0.0332622231509104,0.9067490735785922,202.66463,63.36666666666667,0.52769715,False,69.61427656850192,True,True,0.25,0.9102538989155842
ViT,GroupNorm,CIFAR-10,16,0.0007345831872255852,0.0378568897075467,0.9979533596362804,187.56573,64.22222222222223,0.60862035,False,70.6025928297055,True,True,0.03125,0.9096297975504551
ViT,GroupNorm,CIFAR-10,16,0.0007328122599763125,0.0349921292108387,1.0480244116517397,197.15822,63.62222222222222,0.5726906,False,70.93069782330346,True,True,64.0,0.8969631510000438
ViT,GroupNorm,CIFAR-10,16,0.0007391142046877451,0.0307205951858142,0.673474129271482,196.24042,64.04444444444445,0.6009019,False,70.45054417413573,True,True,0.125,0.9090695493585254
ViT,GroupNorm,CIFAR-10,16,0.0007518931124446303,0.034383622917019,0.8289277739973505,199.37201,63.22222222222222,0.55547607,False,70.14644686299616,True,True,8.0,0.9012890181836619
ViT,GroupNorm,CIFAR-10,16,0.000704027802446565,0.0360191512460736,0.8717824816593689,200.15742,62.34444444444444,0.6299135,False,69.28617157490397,True,True,16.0,0.8998107851441184
ViT,GroupNorm,CIFAR-10,16,0.0007577467351964105,0.0343278242355915,0.7625390249371213,192.9301,63.8,0.5889123,False,70.9627080665813,True,True,32.0,0.8990637722018607
ViT,GroupNorm,CIFAR-10,16,0.0007611862627244905,0.0402556993551177,1.731291079959908,200.47236,63.15555555555556,0.57331574,False,69.75032010243278,True,True,0.5,0.9054518382540411
ViT,GroupNorm,CIFAR-10,16,0.0007185320822636372,0.0328340608548785,0.9642815917078515,194.9269,63.8,0.5733631,False,69.8943661971831,True,True,0.0625,0.9128060453400503
ViT,GroupNorm,CIFAR-10,16,0.0007454592984733232,0.0341295084509419,1.4184337391389312,205.94431,62.266666666666666,0.5770748,False,68.9300576184379,True,True,1.0,0.9033311274936631
ViT,GroupNorm,CIFAR-10,256,0.00036332858749814876,0.1154432329179461,4.698291855689703,21.465698000000003,57.84444444444444,0.6333737,False,99.70602448453609,True,True,0.125,0.5801499432305199
ViT,GroupNorm,CIFAR-10,256,0.0003782546921391208,0.1387954800426026,7.938594513596209,18.943867,57.977777777777774,0.66373754,False,99.76643041237114,True,True,0.0625,0.5811351327108168
ViT,GroupNorm,CIFAR-10,256,0.0004145377417918536,0.0890049756123219,2.0400975002632173,41.680265,58.8,0.6775121,False,99.59326675257732,True,True,64.0,0.5904013586187375
ViT,GroupNorm,CIFAR-10,256,0.00040584001569792433,0.1177153990500923,4.4064413767748025,27.404442000000003,57.855555555555554,0.64310616,False,99.75434922680412,True,True,0.25,0.5799802816016937
ViT,GroupNorm,CIFAR-10,256,0.00033165856534845227,0.1351347113153734,8.172493235416683,16.893923,57.2,0.6355766,False,99.9073775773196,True,True,0.5,0.5725302914264985
ViT,GroupNorm,CIFAR-10,256,0.0004162746525576764,0.1118168901909718,3.793786773073183,25.968120000000003,58.644444444444446,0.6401287,False,99.5288337628866,True,True,1e-07,0.5892206532245374
ViT,GroupNorm,CIFAR-10,256,0.0003389049618168707,0.1586788281924613,12.377898414571456,17.18787,58.3,0.6431605,False,99.82280927835052,True,True,8.0,0.5840348555752783
ViT,GroupNorm,CIFAR-10,256,0.0003718096831493353,0.1158612245203666,4.679370946547263,22.16429,58.355555555555554,0.6266953,False,99.79059278350516,True,True,0.03125,0.5847801273428391
ViT,GroupNorm,CIFAR-10,256,0.0003630961057551279,0.1449522851276296,8.684878838425098,19.670260000000003,56.98888888888889,0.6428038,False,99.7986469072165,True,True,16.0,0.5710386929581506
ViT,GroupNorm,CIFAR-10,256,0.00037586314603110565,0.1094822324910445,4.097961837387198,22.531114,57.8,0.6389367,False,99.72615979381445,True,True,32.0,0.579587142626393
ViT,GroupNorm,CIFAR-10,256,0.0003755452198545579,0.1574989911398129,10.42145893988164,19.253752,57.91111111111111,0.61358833,False,99.73421391752578,True,True,1.0,0.5806544097194182
ViT,GroupNorm,CIFAR-100,16,0.0002730174444923851,0.0893190221104544,2.9830051464774616,28.853193,37.22222222222222,0.5856124,True,50.464148527528806,True,True,1e-07,0.7375973499665223
ViT,GroupNorm,CIFAR-100,16,0.000274458652141921,0.077009127529391,2.0601777214334787,32.591345,35.67777777777778,0.5606415,True,50.10803457106274,True,True,1.0,0.7120171063021817
ViT,GroupNorm,CIFAR-100,16,0.0003012092602421408,0.1096801540393811,4.478733406547796,28.391649,37.44444444444444,0.5665254,True,52.796895006402046,True,True,0.5,0.7092167908719633
ViT,GroupNorm,CIFAR-100,16,0.00026560075394897194,0.0953252752249347,3.605377908736027,26.763990000000003,36.94444444444444,0.5303891,True,50.97231113956466,True,True,8.0,0.7247943759757873
ViT,GroupNorm,CIFAR-100,16,0.0002916418141022349,0.0968473587607341,3.4189514797302074,29.535663000000003,36.355555555555554,0.5710926,True,50.7082266325224,True,True,16.0,0.7169557677301701
ViT,GroupNorm,CIFAR-100,16,0.0002571801749201566,0.0902603065568067,3.271906881299226,26.660566000000003,36.22222222222222,0.5562204,True,49.45182458386684,True,True,0.0625,0.732474939540236
ViT,GroupNorm,CIFAR-100,16,0.000266851614851644,0.1010279315961118,4.082881254478719,26.217739,36.9,0.566879,True,50.64820742637644,True,True,0.03125,0.7285549059883079
ViT,GroupNorm,CIFAR-100,16,0.000288092985342364,0.099657638254525,3.745153383385973,27.942392,35.91111111111111,0.5403565,True,49.86395646606914,True,True,0.25,0.7201817436116906
ViT,GroupNorm,CIFAR-100,16,0.00026553113342975965,0.0899274824222714,2.9326189253439976,29.986849000000003,37.355555555555554,0.56833553,True,50.692221510883485,True,True,0.125,0.7369090255303847
ViT,GroupNorm,CIFAR-100,256,1.3411272965633123e-05,0.0471055134208553,8.498025422462836,1.8201178,36.27777777777778,0.32179415,True,99.94764819587628,True,True,1.0,0.3629677979684024
ViT,GroupNorm,CIFAR-100,256,9.52445030334877e-06,0.0410277698921988,8.092494473092097,1.5668435,36.72222222222222,0.3803515,True,99.95167525773196,True,True,0.5,0.3673997672128212
ViT,GroupNorm,CIFAR-100,256,1.0347159086171785e-05,0.0373662905174511,5.90394597237223,1.6146444,37.41111111111111,0.3731151,True,99.94764819587628,True,True,0.25,0.3743070676139696
ViT,GroupNorm,CIFAR-100,256,7.732856248796041e-06,0.0352475462544761,5.465930036302223,1.8197987,37.422222222222224,0.3788919,True,99.95167525773196,True,True,0.125,0.3744031515802668
ViT,GroupNorm,CIFAR-100,256,1.128997926554803e-05,0.0634256635744423,23.319340449687942,1.2350566,36.22222222222222,0.36181185,True,99.94764819587628,True,True,1e-07,0.36241195141714905
ViT,GroupNorm,CIFAR-100,256,8.356836222982177e-06,0.042041556314965,8.844404441670166,1.59073,36.77777777777778,0.40013883,True,99.95167525773196,True,True,0.0625,0.36795559136896766
ViT,GroupNorm,CIFAR-100,256,1.0075172521519619e-05,0.0596308419062685,19.504561972239102,1.3149194,36.78888888888889,0.35668966,True,99.94764819587628,True,True,0.03125,0.3680815862399327
ViT,GroupNorm,CIFAR-100,256,1.1692767139939188e-05,0.0407540360577709,6.788916311692308,1.8249128,36.55555555555556,0.35076922,True,99.95167525773196,True,True,8.0,0.3657322947443818
ViT,GroupNorm,CIFAR-100,256,1.022702827443513e-05,0.0603319752036953,19.76548810068204,1.3683729,36.55555555555556,0.34843287,True,99.95167525773196,True,True,16.0,0.3657322947443818
ViT,GroupNorm,CIFAR-100,256,9.12800740906684e-06,0.0512624876106827,12.132456045246728,1.709503,36.9,0.3748858,True,99.95570231958764,True,True,32.0,0.36916353088110865
ViT,GroupNorm,CIFAR-100,256,1.2373289605442803e-05,0.0512434884803011,12.645700579924911,1.4756482,36.68888888888889,0.36762282,True,99.95167525773196,True,True,64.0,0.36706627271913334
ViT,GroupNorm,CIFAR-100,16,0.001899384880729228,0.1168029381387556,3.999900660878269,177.69605,36.36666666666667,0.44915602,False,49.36779769526248,True,True,1.0,0.7366475387691145
ViT,GroupNorm,CIFAR-100,16,0.0017700642283340084,0.0896226882233822,2.095141489411032,180.30301,36.67777777777778,0.42908144,False,48.92365556978233,True,True,0.5,0.7496941377461537
ViT,GroupNorm,CIFAR-100,16,0.0017942907362068722,0.0925886473031776,2.087301789401274,179.58452,37.0,0.42930478,False,49.0356914212548,True,True,64.0,0.7545524275805793
ViT,GroupNorm,CIFAR-100,16,0.001843472207094086,0.0951401657849572,3.19994080454999,188.92345,36.82222222222222,0.4568353,False,48.71158770806658,True,True,1e-07,0.755923260865597
ViT,GroupNorm,CIFAR-100,16,0.0018758811191972964,0.0905621745130872,2.002036022314092,182.10471,35.98888888888889,0.4495059,False,49.72391165172856,True,True,8.0,0.7237742907468504
ViT,GroupNorm,CIFAR-100,16,0.0018412355149745867,0.1013517832535368,3.024569146911836,175.60889,36.17777777777778,0.42406112,False,49.06770166453265,True,True,16.0,0.7373032881205432
ViT,GroupNorm,CIFAR-100,16,0.0018862285375343122,0.0996513486061205,2.773238645463055,177.48060999999998,36.18888888888889,0.45822018,False,49.15973111395647,True,True,32.0,0.7361490404615914
ViT,GroupNorm,CIFAR-100,16,0.0018912205996994814,0.0987729471716293,2.4250024008599285,177.38898,36.477777777777774,0.45678562,False,48.88364276568502,True,True,0.25,0.7462164379325712
ViT,GroupNorm,CIFAR-100,16,0.0018054807783504754,0.090589386557388,2.082397305530093,181.19686,36.68888888888889,0.4448097,False,48.90364916773368,True,True,0.125,0.7502280405098274
ViT,GroupNorm,CIFAR-100,16,0.0018064285325875829,0.110321934680817,3.43538095864334,183.71802,35.53333333333333,0.44505692,False,47.77128681177977,True,True,0.0625,0.7438219839740905
ViT,GroupNorm,CIFAR-100,16,0.00185522038771858,0.0943004733543697,2.222826538425129,184.06374,36.63333333333333,0.44189146,False,48.73159411011524,True,True,0.03125,0.7517368147357473
ViT,GroupNorm,CIFAR-100,256,8.856443529144615e-05,0.0201600233038032,0.358158082609189,22.095506,34.266666666666666,0.21778677,False,99.9597293814433,True,True,1.0,0.3428047162463406
